Year,Month,Day,Hour,Temp,Humi,WS,WD,Solar
2011,2,20,11,6.7,29,3.9,70,1.91
2011,2,20,12,8.8,26,4.7,50,2.31
2011,2,20,13,9.9,22,5.3,90,2.49
2011,2,20,14,11.2,19,3.7,90,2.48
2011,2,20,15,12.1,17,4.8,50,2.19
2011,2,20,16,12.3,20,4.7,50,1.62
2011,2,20,17,11.9,21,3,50,0.86
2011,2,20,18,10.6,25,2.8,50,0.26
2011,2,21,8,1.7,59,3.6,50,0.08
2011,2,21,9,3.9,51,3.5,70,0.61
2011,2,21,10,5.6,45,3.3,70,1.31
2011,2,21,11,7.3,38,3.8,70,1.88
2011,2,21,12,8.7,33,3.1,50,2.25
2011,2,21,13,10.4,28,1.7,70,2.42
2011,2,21,14,10.8,22,1.5,50,2.43
2011,2,21,15,11.8,23,2.4,180,2.08
2011,2,21,16,11.7,22,2.2,230,1.45
2011,2,21,17,11.1,27,2.7,270,0.77
2011,2,21,18,9.6,30,1.9,320,0.25
2011,2,22,8,0.9,66,1.9,50,0.07
2011,2,22,9,3.9,51,3,70,0.58
2011,2,22,10,6.4,40,1.2,70,1.26
2011,2,22,11,8.2,35,2.2,200,1.82
2011,2,22,12,9.7,31,1.3,250,2.2
2011,2,22,13,11.3,28,2.8,200,2.37
2011,2,22,14,12.2,23,2.6,270,2.28
2011,2,22,15,12.6,25,2.2,270,1.95
2011,2,22,16,12,29,3.2,270,1.33
2011,2,22,17,11.1,31,4.1,270,0.76
2011,2,22,18,8.5,41,3.7,290,0.19
2011,2,23,8,1.1,77,2.4,270,0.08
2011,2,23,9,1.8,74,1.7,180,0.53
2011,2,23,10,4.4,64,1.6,200,1.17
2011,2,23,11,6.1,58,2.3,230,1.75
2011,2,23,12,8.3,48,2.2,200,2.17
2011,2,23,13,9.8,32,3.5,250,2.28
2011,2,23,14,11.1,29,2.9,230,2.22
2011,2,23,15,11.4,28,3.5,250,1.94
2011,2,23,16,11.5,24,4.1,230,1.56
2011,2,23,17,11.1,28,3.5,250,0.87
2011,2,23,18,8.9,39,3.9,270,0.28
2011,2,24,8,3.5,59,0.7,360,0.07
2011,2,24,9,4.8,57,1,200,0.37
2011,2,24,10,6,58,1.9,230,0.71
2011,2,24,11,7.6,58,3.7,230,1.55
2011,2,24,12,9.3,49,3,250,2.12
2011,2,24,13,9.7,48,3.2,250,2.17
2011,2,24,14,9.4,47,4.7,270,1.57
2011,2,24,15,10.3,46,4.2,270,1.69
2011,2,24,16,10,49,4.3,230,1.25
2011,2,24,17,8.7,57,4.3,270,0.63
2011,2,24,18,7.5,59,3.6,270,0.13
2011,2,25,8,-0.8,82,3.2,270,0.09
2011,2,25,9,-0.3,70,3.5,320,0.46
2011,2,25,10,0.5,55,2.7,320,1.02
2011,2,25,11,1.6,38,4.5,270,1.79
2011,2,25,12,2.6,27,4.8,290,2.02
2011,2,25,13,3.4,22,3.6,270,2.51
2011,2,25,14,4.6,18,4.9,290,2.46
2011,2,25,15,5.1,15,4.4,290,2.22
2011,2,25,16,6.2,15,3.8,290,1.79
2011,2,25,17,5.3,17,5.2,270,0.97
2011,2,25,18,4.2,18,4.1,290,0.33
2011,2,26,8,1,32,4.9,70,0.14
2011,2,26,9,3.6,28,4.6,70,0.75
2011,2,26,10,5.1,27,4.4,70,1.08
2011,2,26,11,7.6,26,3.4,70,1.99
2011,2,26,12,8.7,27,3.9,90,2.41
2011,2,26,13,9.8,27,4,90,2.51
2011,2,26,14,11.2,25,2.8,70,2.44
2011,2,26,15,12.4,23,1.2,90,2.08
2011,2,26,16,12.1,23,1.5,290,1.23
2011,2,26,17,11.3,26,2.2,290,0.58
2011,2,26,18,9.7,42,4.2,290,0.19
2011,2,27,8,4.6,88,3.4,70,0.01
2011,2,27,9,4.3,85,5.6,70,0.09
2011,2,27,10,4.4,86,6.2,70,0.13
2011,2,27,11,4.7,90,6.4,70,0.1
2011,2,27,12,4.9,92,8.5,70,0.21
2011,2,27,13,5.1,92,8.6,70,0.2
2011,2,27,14,5.2,92,7.6,70,0.15
2011,2,27,15,5.2,91,6.7,70,0.2
2011,2,27,16,4.4,91,7.9,70,0.14
2011,2,27,17,4.2,87,7.7,70,0.05
2011,2,27,18,3.3,85,8.9,70,0
2011,2,28,8,2.1,69,3.9,50,0
2011,2,28,9,2.1,69,4.2,50,0.1
2011,2,28,10,2.6,67,4.1,50,0.22
2011,2,28,11,2.6,70,6,70,0.36
2011,2,28,12,3.4,67,6.8,70,0.89
2011,2,28,13,4.1,64,5.3,50,0.94
2011,2,28,14,4.4,64,3.8,50,0.61
2011,2,28,15,4.4,63,3.7,50,0.42
2011,2,28,16,4.8,62,3.6,50,0.34
2011,2,28,17,4.4,63,3.8,50,0.13
2011,2,28,18,4.2,67,3.1,90,0.03
2011,3,1,8,-0.1,95,3.4,270,0.04
2011,3,1,9,-0.1,94,2.5,290,0.07
2011,3,1,10,0.2,93,3.4,270,0.53
2011,3,1,11,0.6,90,3.2,290,0.64
2011,3,1,12,1.2,84,2.8,290,0.99
2011,3,1,13,1.3,79,3.5,290,0.43
2011,3,1,14,2.1,74,2.4,250,0.78
2011,3,1,15,3,60,3.9,290,0.94
2011,3,1,16,3.4,55,2.1,320,0.98
2011,3,1,17,3.5,53,3.5,270,0.48
2011,3,1,18,2.9,57,3.6,270,0.34
2011,3,2,8,-3.5,43,3.2,270,0.18
2011,3,2,9,-2.5,39,5,270,0.81
2011,3,2,10,-1.6,28,5.7,290,1.55
2011,3,2,11,-1.3,28,5.9,290,2.19
2011,3,2,12,-0.4,26,5.9,290,2.57
2011,3,2,13,0,29,5.4,290,2.78
2011,3,2,14,1.2,28,6.6,270,2.65
2011,3,2,15,0.7,23,6.1,290,2.49
2011,3,2,16,0.6,22,5.3,290,1.89
2011,3,2,17,-0.3,23,7.7,290,1.26
2011,3,2,18,-0.9,32,3.9,290,0.52
2011,3,3,8,-4.6,56,2.5,270,0.19
2011,3,3,9,-3.6,54,4,290,0.82
2011,3,3,10,-2.7,38,4.6,290,1.57
2011,3,3,11,-1.6,32,3.5,290,2.19
2011,3,3,12,-1.4,30,4.7,290,2.57
2011,3,3,13,0.2,26,3.5,270,2.78
2011,3,3,14,0.9,27,3.8,290,2.7
2011,3,3,15,1.1,26,4.9,290,2.4
2011,3,3,16,1.6,26,5.9,290,1.89
2011,3,3,17,2.3,24,4.2,270,1.22
2011,3,3,18,1.1,28,4.4,270,0.5
2011,3,4,8,-3.6,59,1.8,270,0.18
2011,3,4,9,-1.9,56,2.9,290,0.8
2011,3,4,10,-0.8,48,4.4,270,1.56
2011,3,4,11,0.7,36,3.3,270,2.15
2011,3,4,12,2.4,34,3.1,250,2.57
2011,3,4,13,2.7,31,2.9,290,2.69
2011,3,4,14,3.3,30,5.4,290,2.66
2011,3,4,15,4.9,26,4.2,290,2.36
2011,3,4,16,5.6,26,4.7,270,1.87
2011,3,4,17,4.5,37,5.2,250,1.17
2011,3,4,18,2.9,42,4.1,250,0.47
2011,3,5,8,-0.8,80,2,50,0.26
2011,3,5,9,0.5,75,1.6,20,0.54
2011,3,5,10,1.8,71,1.4,180,0.87
2011,3,5,11,2.5,66,2.2,200,0.98
2011,3,5,12,3,63,2.2,200,0.87
2011,3,5,13,4.2,58,3.3,250,1.56
2011,3,5,14,5.4,48,3.5,230,2.11
2011,3,5,15,6.2,40,3.3,270,1.84
2011,3,5,16,6.1,42,3.6,230,1.38
2011,3,5,17,5.8,49,4.1,250,0.97
2011,3,5,18,4.7,56,3.7,270,0.35
2011,3,6,8,1.8,71,0.6,250,0.1
2011,3,6,9,2.4,73,1.2,270,0.27
2011,3,6,10,3.2,67,1.1,180,0.64
2011,3,6,11,4,65,1.3,180,1.07
2011,3,6,12,5.3,55,2.4,250,1.76
2011,3,6,13,6.4,52,4.1,230,2.21
2011,3,6,14,6.8,51,3.7,270,1.81
2011,3,6,15,7.1,49,4.4,270,1.43
2011,3,6,16,6.7,55,4.7,250,1.05
2011,3,6,17,5.9,60,4.1,250,0.66
2011,3,6,18,4.5,69,3.6,270,0.2
2011,3,7,8,-1,67,3.5,290,0.19
2011,3,7,9,-0.1,61,4.3,290,0.81
2011,3,7,10,1.1,50,3.9,320,1.5
2011,3,7,11,2,40,5.6,270,2.17
2011,3,7,12,3.5,29,4.3,290,2.62
2011,3,7,13,4.5,24,4.9,290,2.81
2011,3,7,14,5.1,22,6.1,250,2.78
2011,3,7,15,5.4,24,4.9,270,2.46
2011,3,7,16,5.3,24,5.6,270,1.95
2011,3,7,17,4.6,25,6.5,270,1.28
2011,3,7,18,4,30,4.6,270,0.51
2011,3,8,8,-0.8,50,1.8,230,0.21
2011,3,8,9,1.4,50,3.8,230,0.81
2011,3,8,10,2.7,47,4.4,230,1.48
2011,3,8,11,4.6,30,5,250,2.03
2011,3,8,12,4.8,37,8.9,230,2.58
2011,3,8,13,5.1,42,6.9,250,2.23
2011,3,8,14,5.4,43,7.5,230,2.15
2011,3,8,15,6.1,42,7.8,230,2.12
2011,3,8,16,6.2,40,6.9,230,1.66
2011,3,8,17,5.7,26,5.2,270,0.99
2011,3,8,18,4,32,5.8,270,0.52
2011,3,9,8,-1.6,38,2.7,270,0.25
2011,3,9,9,-0.3,33,4.5,290,0.91
2011,3,9,10,1.3,28,4.4,290,1.65
2011,3,9,11,2.4,23,4.6,290,2.22
2011,3,9,12,2.7,23,6,290,2.49
2011,3,9,13,4,23,6.5,270,2.74
2011,3,9,14,3.1,26,7,270,1.84
2011,3,9,15,3.1,32,5.8,270,0.78
2011,3,9,16,3.4,33,6.8,270,0.92
2011,3,9,17,3.4,32,6.6,250,1.15
2011,3,9,18,2.1,40,5.6,270,0.61
2011,3,10,8,-1.7,51,0.5,340,0.25
2011,3,10,9,0.3,51,3.4,200,0.85
2011,3,10,10,1.8,47,3.9,230,1.57
2011,3,10,11,2.4,46,4.9,230,2.06
2011,3,10,12,4.6,35,4.5,230,2.49
2011,3,10,13,4.6,39,5.7,230,2.63
2011,3,10,14,3.9,42,5.4,230,1.68
2011,3,10,15,4.1,49,6.9,230,0.64
2011,3,10,16,4.3,53,7.2,230,0.51
2011,3,10,17,4.4,53,6.7,230,0.4
2011,3,10,18,4.2,51,6.2,230,0.45
2011,3,11,8,0.6,84,1.2,270,0.24
2011,3,11,9,2.3,74,2.4,250,0.84
2011,3,11,10,4.4,60,3,230,1.55
2011,3,11,11,6.6,35,3.3,270,2.12
2011,3,11,12,8.3,28,3.9,250,2.54
2011,3,11,13,8.2,17,6.6,270,2.81
2011,3,11,14,8.5,16,6.6,270,2.78
2011,3,11,15,8.6,16,6.9,270,2.47
2011,3,11,16,8.9,17,5.1,270,1.94
2011,3,11,17,8.6,14,5.1,250,1.07
2011,3,11,18,7.8,15,4.2,250,0.45
2011,3,12,8,2.6,57,3,50,0.18
2011,3,12,9,4.8,49,2.8,50,0.7
2011,3,12,10,6.8,42,1.7,70,1.38
2011,3,12,11,9.3,39,1.7,200,1.93
2011,3,12,12,10.7,28,5.2,230,2.33
2011,3,12,13,12.2,22,4.7,230,2.49
2011,3,12,14,12.3,20,6.4,230,2.54
2011,3,12,15,12.8,19,6.5,250,2.29
2011,3,12,16,12.6,18,7.4,230,1.82
2011,3,12,17,12.6,21,5.1,230,1.19
2011,3,12,18,11.4,25,5.2,230,0.47
2011,3,13,8,8.9,71,1.7,180,0.05
2011,3,13,9,9.3,70,4.3,200,0.22
2011,3,13,10,9.5,69,4.1,230,0.49
2011,3,13,11,9.7,68,3.7,230,0.98
2011,3,13,12,10.4,64,3.5,230,1.19
2011,3,13,13,12.4,57,3.5,230,2.21
2011,3,13,14,13.8,51,3.5,230,2.46
2011,3,13,15,15,46,3.7,230,2.16
2011,3,13,16,15.4,42,3.7,230,1.65
2011,3,13,17,15.9,35,3.2,230,1.03
2011,3,13,18,14.6,48,3.9,250,0.38
2011,3,14,8,4.7,92,1.9,290,0.01
2011,3,14,9,5.3,89,1.4,250,0.13
2011,3,14,10,5.7,86,2.2,250,0.22
2011,3,14,11,6.3,83,3.2,270,0.33
2011,3,14,12,7.8,75,2.2,50,0.46
2011,3,14,13,7.7,77,4,290,0.45
2011,3,14,14,9.1,69,3,270,1.02
2011,3,14,15,9.5,63,3,270,0.99
2011,3,14,16,10.1,57,4,250,1.14
2011,3,14,17,9.8,55,3.2,290,0.75
2011,3,14,18,8.1,67,3.8,250,0.24
2011,3,15,8,1,61,4.2,290,0.23
2011,3,15,9,1.7,55,3.9,290,0.78
2011,3,15,10,2.7,47,4.7,290,1.43
2011,3,15,11,4.1,30.6,4.3,270,1.79
2011,3,15,12,4.7,23,6.7,320,2.29
2011,3,15,13,4.9,21,7.5,270,2.74
2011,3,15,14,5.1,20,7.1,290,2.73
2011,3,15,15,4.5,25,7.5,270,2.47
2011,3,15,16,3.9,20,6.4,270,1.99
2011,3,15,17,2.9,21,6.5,270,1.33
2011,3,15,18,1.6,26,7.5,290,0.53
2011,3,16,8,-2.6,34,1.8,290,0.4
2011,3,16,9,-1.4,25,4.4,270,1.11
2011,3,16,10,-0.4,19,3.5,290,1.86
2011,3,16,11,0.4,15,4.5,290,2.46
2011,3,16,12,1.5,19,4.3,270,2.83
2011,3,16,13,1.9,17,5,270,2.98
2011,3,16,14,2.4,22,5.5,250,2.89
2011,3,16,15,2.9,28,5.5,250,2.41
2011,3,16,16,2.3,33,5.9,270,1.73
2011,3,16,17,1.9,38,4.7,290,1.13
2011,3,16,18,1.2,44,4.6,270,0.33
2011,3,17,8,-2.3,51,2.7,290,0.39
2011,3,17,9,-1.6,45,3.3,320,1.11
2011,3,17,10,0,36,4.1,290,1.87
2011,3,17,11,1.6,29,3.1,320,2.44
2011,3,17,12,2.6,24,5.2,290,2.78
2011,3,17,13,4.2,21,3.5,290,2.96
2011,3,17,14,5.5,22,3.9,250,2.89
2011,3,17,15,5.5,24,4.5,270,2.61
2011,3,17,16,5.5,26,5.5,270,2.01
2011,3,17,17,5.1,27,4,270,1.28
2011,3,17,18,3.7,27,4.2,290,0.49
2011,3,18,8,0.3,50,3.3,50,0.32
2011,3,18,9,2.3,40,2,70,0.88
2011,3,18,10,5,30,2.3,70,1.59
2011,3,18,11,7.3,21,2.2,160,2.33
2011,3,18,12,8.8,15,3.7,200,2.68
2011,3,18,13,10.4,14,2.8,230,2.91
2011,3,18,14,11.3,13,4.2,230,2.82
2011,3,18,15,11.9,13,5.5,250,2.3
2011,3,18,16,11.7,13,5.4,250,1.78
2011,3,18,17,11.1,15,6.2,230,1.05
2011,3,18,18,10,18,4.1,230,0.44
2011,3,19,8,5.7,80,2.2,270,0.25
2011,3,19,9,6.6,74,2.9,230,0.8
2011,3,19,10,8.1,64,2.7,270,1.49
2011,3,19,11,9.2,48,3.1,290,1.84
2011,3,19,12,10.7,40,2.6,270,2.28
2011,3,19,13,11.4,30,4.9,270,2.27
2011,3,19,14,12.8,19,4.4,290,2.45
2011,3,19,15,12.7,15,4.2,320,2.2
2011,3,19,16,13.5,23,4.1,250,1.56
2011,3,19,17,11.9,28,4.2,270,0.74
2011,3,19,18,10.2,27,4.9,290,0.19
2011,3,20,8,2.9,90,2.9,20,0.04
2011,3,20,9,3.1,90,0.8,70,0.13
2011,3,20,10,3.4,87,0.3,0,0.28
2011,3,20,11,4,85,0.7,50,0.44
2011,3,20,12,6.1,82,3.1,50,1.09
2011,3,20,13,7.6,70,3.8,50,1.79
2011,3,20,14,9.1,59,4.8,50,2.21
2011,3,20,15,10.3,50,3.7,20,2.23
2011,3,20,16,10.8,48,1.2,90,1.42
2011,3,20,17,11.3,43,0.7,90,1.33
2011,3,20,18,10.2,44,1.3,50,0.44
2011,3,21,8,6.3,65,1.5,20,0.24
2011,3,21,9,7.6,58,1.5,20,0.62
2011,3,21,10,9.3,46,1,250,1.34
2011,3,21,11,10.2,37,3.5,290,1.83
2011,3,21,12,11.7,34,3.6,250,2.19
2011,3,21,13,12.2,26,4,290,2.35
2011,3,21,14,12,21,5,290,2.24
2011,3,21,15,12.7,22,4.1,270,1.87
2011,3,21,16,12.6,29,4.6,270,1.41
2011,3,21,17,11.6,37,5.4,270,0.96
2011,3,21,18,10.7,26,4,290,0.35
2011,3,22,8,0.1,28,3.7,290,0.48
2011,3,22,9,0.5,23,5.1,320,0.71
2011,3,22,10,2,19,3,320,1.6
2011,3,22,11,3.3,17,2.5,320,2.37
2011,3,22,12,4,16,4,320,2.8
2011,3,22,13,5.1,14,5.5,270,3.08
2011,3,22,14,5.1,13,5.6,290,2.96
2011,3,22,15,5.8,13,6.3,270,2.68
2011,3,22,16,6,16,5.1,290,2.06
2011,3,22,17,5.5,13,3.6,290,1.44
2011,3,22,18,4.3,22,6.8,270,0.65
2011,3,23,8,-0.6,49,3.4,270,0.47
2011,3,23,9,0.2,41,5,290,1.21
2011,3,23,10,1.3,33,5.9,290,1.98
2011,3,23,11,3,25,4.3,290,2.57
2011,3,23,12,4.6,24,2.6,270,2.91
2011,3,23,13,5.5,23,4.5,250,3.03
2011,3,23,14,6.6,19,4.6,290,2.93
2011,3,23,15,6.8,22,5.4,270,2.57
2011,3,23,16,6,24,7.3,270,2.07
2011,3,23,17,5.8,20,5,270,1.4
2011,3,23,18,4.6,28,5.7,250,0.64
2011,3,24,8,1.8,62,2.1,290,0.4
2011,3,24,9,3.3,50,2.5,270,1.02
2011,3,24,10,5,41,3.2,230,1.73
2011,3,24,11,5.9,31,1.9,290,2.18
2011,3,24,12,6.9,27,2.8,230,2.13
2011,3,24,13,7.7,23,5,230,2.3
2011,3,24,14,7,25,4.6,200,1.74
2011,3,24,15,7,21,4.4,230,1.06
2011,3,24,16,5.9,28,5.3,200,0.41
2011,3,24,17,4.4,46,6.4,230,0.21
2011,3,24,18,2.2,79,1.7,180,0.07
2011,3,25,8,-0.4,53,2.7,270,0.37
2011,3,25,9,0.2,50,6.2,290,0.89
2011,3,25,10,1.1,48,4.9,290,1.95
2011,3,25,11,2.1,43,6.3,270,2.65
2011,3,25,12,3,32,5.5,290,2.92
2011,3,25,13,4.5,29,5.4,290,2.97
2011,3,25,14,5.5,23,4.4,290,2.78
2011,3,25,15,5.4,22,5.6,290,2.23
2011,3,25,16,5.9,19,6.1,290,2.06
2011,3,25,17,5.8,21,4.6,320,1.46
2011,3,25,18,5.3,24,4.6,270,0.7
2011,3,26,8,0.8,46,2,290,0.51
2011,3,26,9,2.5,43,3.2,250,1.23
2011,3,26,10,3.4,37,2.7,290,1.99
2011,3,26,11,4.6,29,4.3,290,2.57
2011,3,26,12,5.9,22,5.1,290,2.91
2011,3,26,13,6.5,21,5.4,270,3.12
2011,3,26,14,7.8,17,5.3,250,3.06
2011,3,26,15,7.7,21,5.1,290,2.67
2011,3,26,16,7.9,26,4.7,230,2.1
2011,3,26,17,7.9,25,4.5,250,1.45
2011,3,26,18,6.1,34,5,230,0.67
2011,3,27,8,2.3,73,1.6,20,0.38
2011,3,27,9,4,64,1,140,0.81
2011,3,27,10,5.5,55,3.3,200,1.76
2011,3,27,11,6.4,46,4.5,230,2.18
2011,3,27,12,5.7,39,6.1,230,1.85
2011,3,27,13,7.6,35,4.2,230,1.3
2011,3,27,14,8.3,33,5,200,2.17
2011,3,27,15,9.2,30,4.8,230,1.94
2011,3,27,16,8.9,25,6.7,230,1.48
2011,3,27,17,8.6,27,5.7,230,0.69
2011,3,27,18,7.4,37,4.6,200,0.17
2011,3,28,8,4.3,85,3.1,290,0.09
2011,3,28,9,4.7,81,3,270,0.4
2011,3,28,10,4.7,78,3.6,290,0.65
2011,3,28,11,6.3,63,3.6,250,1.75
2011,3,28,12,7.2,52,5.5,230,1.66
2011,3,28,13,4.6,68,4.3,290,0.98
2011,3,28,14,8.1,50,3,290,2.48
2011,3,28,15,7.5,45,4.3,320,1.79
2011,3,28,16,5.9,57,4.3,340,0.69
2011,3,28,17,7.6,49,3.4,250,1.05
2011,3,28,18,6.6,56,3.8,250,0.57
2011,3,29,8,2.6,80,1.3,20,0.06
2011,3,29,9,2.9,80,2.4,230,0.17
2011,3,29,10,3.8,73,2.1,230,0.8
2011,3,29,11,4.7,67,3.6,230,1.28
2011,3,29,12,5.3,64,3.6,200,1.13
2011,3,29,13,6.7,60,4,200,1.43
2011,3,29,14,8.1,50,4.9,230,2.13
2011,3,29,15,8.8,45,5.4,250,2.13
2011,3,29,16,8.8,42,4,250,1.97
2011,3,29,17,8.3,42,4.2,250,1.26
2011,3,29,18,7.5,47,4.7,230,0.6
2011,3,30,8,3.7,78,3.2,200,0.44
2011,3,30,9,4.9,74,2.3,200,0.82
2011,3,30,10,7.2,62,2.9,180,1.69
2011,3,30,11,8.5,56,2.7,180,2.38
2011,3,30,12,10,49,3.4,200,2.72
2011,3,30,13,11.9,40,4.4,200,2.88
2011,3,30,14,12.8,33,4.6,230,2.85
2011,3,30,15,13.3,31,4.8,230,2.52
2011,3,30,16,13.5,34,5,200,1.99
2011,3,30,17,13,34,4.4,250,1.31
2011,3,30,18,11.4,42,3.4,250,0.64
2011,3,31,8,5.3,78,2.7,70,0.46
2011,3,31,9,7,69,3,70,1.13
2011,3,31,10,9.5,55,1.4,70,1.74
2011,3,31,11,10.9,50,1.7,230,2.28
2011,3,31,12,12.8,40,2.3,200,2.65
2011,3,31,13,14.8,32,2.8,230,2.72
2011,3,31,14,16,29,3.6,230,2.64
2011,3,31,15,16.7,25,3.9,250,2.3
2011,3,31,16,15.7,31,4.9,270,1.84
2011,3,31,17,14.6,31,4.5,290,1.22
2011,3,31,18,13.5,35,3.2,270,0.59
2011,4,1,8,6.3,62,1.6,50,0.55
2011,4,1,9,8.7,47,0.6,230,1.19
2011,4,1,10,10.9,37,2.8,180,1.92
2011,4,1,11,12.4,27,3.4,270,2.53
2011,4,1,12,13.1,29,4.8,270,2.77
2011,4,1,13,14,19,4.8,250,2.92
2011,4,1,14,14.3,19,5.1,250,2.93
2011,4,1,15,14.9,18,4.1,250,2.56
2011,4,1,16,13.9,20,5.3,270,2.02
2011,4,1,17,12.3,23,5.4,270,1.2
2011,4,1,18,10.4,27,4.6,270,0.53
2011,4,2,8,6.9,53,0.5,50,0.21
2011,4,2,9,8.1,47,2.7,90,0.43
2011,4,2,10,9.3,41,2.3,90,0.66
2011,4,2,11,10.3,38,3.3,70,1.03
2011,4,2,12,11,36,1.8,90,1.19
2011,4,2,13,11.8,33,2.6,110,1.49
2011,4,2,14,12.2,33,1.2,270,1.44
2011,4,2,15,12.1,34,2.3,270,1.18
2011,4,2,16,12.1,33,1,340,0.78
2011,4,2,17,11.7,46,4.3,270,0.53
2011,4,2,18,11.1,50,2.8,270,0.34
2011,4,3,8,6.7,65,3.1,70,0.4
2011,4,3,9,8.9,52,2.7,70,1.06
2011,4,3,10,10.9,39,3.3,90,1.84
2011,4,3,11,11.8,42,3.3,140,2.38
2011,4,3,12,13,32,2.2,140,2.87
2011,4,3,13,14.1,25,2.6,180,2.94
2011,4,3,14,14.7,24,2.5,230,2.82
2011,4,3,15,14.9,21,3,200,2.58
2011,4,3,16,14.9,34,3.7,270,1.91
2011,4,3,17,13.5,42,4.7,270,1.17
2011,4,3,18,11.8,46,5,270,0.51
2011,4,4,8,6.8,63,2.9,50,0.49
2011,4,4,9,8.9,57,2.9,70,1.13
2011,4,4,10,11.1,47,2.3,90,1.81
2011,4,4,11,12.4,40,1.8,110,2.37
2011,4,4,12,14.2,28,2.3,230,2.67
2011,4,4,13,15.4,25,2.2,140,2.89
2011,4,4,14,16.2,22,3,230,2.81
2011,4,4,15,16.3,22,4.7,230,2.52
2011,4,4,16,16.2,23,3.5,270,1.87
2011,4,4,17,14.5,28,4.5,290,1.17
2011,4,4,18,13.1,25,5.7,270,0.57
2011,4,5,8,7.5,44,1,20,0.6
2011,4,5,9,9.7,37,1.1,20,1.28
2011,4,5,10,12,31,2.6,200,1.94
2011,4,5,11,13.4,28,2.1,230,2.51
2011,4,5,12,15.2,19,2.9,250,2.89
2011,4,5,13,16.2,15,3.5,230,3.13
2011,4,5,14,16.5,20,4.5,270,2.87
2011,4,5,15,17,14,4.3,230,2.63
2011,4,5,16,16.5,13,4.7,250,2.19
2011,4,5,17,15,15,6,270,1.58
2011,4,5,18,14.2,14,4.6,270,0.76
2011,4,6,8,7.6,39,2.7,50,0.56
2011,4,6,9,9.3,30,1.1,20,1.13
2011,4,6,10,11.6,26,2.1,230,1.62
2011,4,6,11,13.7,19,1.5,230,2.12
2011,4,6,12,14.6,18,2.6,270,2.44
2011,4,6,13,15.6,16,3.5,200,1.8
2011,4,6,14,16.2,15,3.9,250,2.16
2011,4,6,15,15,14,4.9,270,1.75
2011,4,6,16,13.8,16,4.3,270,0.8
2011,4,6,17,13.4,17,4.5,250,0.46
2011,4,6,18,12.9,18,3.1,250,0.26
2011,4,7,8,8.7,88,2.6,90,0.09
2011,4,7,9,8.8,90,1.9,70,0.14
2011,4,7,10,9.2,91,1.6,70,0.25
2011,4,7,11,9.5,94,1.5,20,0.28
2011,4,7,12,10,92,1.1,70,0.53
2011,4,7,13,10.4,91,2.3,70,0.58
2011,4,7,14,10.4,93,2.4,50,0.35
2011,4,7,15,10.4,94,2.5,50,0.21
2011,4,7,16,10.5,95,1.2,20,0.18
2011,4,7,17,10.5,94,0.7,20,0.18
2011,4,7,18,10.4,95,1.4,70,0.07
2011,4,8,8,8.2,84,2.7,270,0.66
2011,4,8,9,9.4,76,2.7,290,1.37
2011,4,8,10,10.7,70,1,180,1.09
2011,4,8,11,13.2,60,1.7,230,2.5
2011,4,8,12,15.2,53,3,230,3.04
2011,4,8,13,15.9,40,3.5,180,2.14
2011,4,8,14,16.5,23,4,270,2.8
2011,4,8,15,16.7,19,3.3,290,2.5
2011,4,8,16,16.3,27,4.6,290,1.88
2011,4,8,17,15.5,25,5.8,270,1.25
2011,4,8,18,13.2,31,6.7,270,0.6
2011,4,9,8,7.1,66,3.4,250,0.5
2011,4,9,9,8.1,60,3.3,250,1.23
2011,4,9,10,8.2,63,4.7,270,1.68
2011,4,9,11,9.9,59,2.9,230,2.43
2011,4,9,12,10,65,5.1,230,2.77
2011,4,9,13,10.4,63,4.4,230,2.92
2011,4,9,14,11.7,56,4.6,230,2.84
2011,4,9,15,12.8,50,4.3,230,2.56
2011,4,9,16,13.7,44,4.3,230,2.05
2011,4,9,17,14.4,36,5.1,230,1.37
2011,4,9,18,13.6,42,3.8,270,0.64
2011,4,10,8,10.7,33,1.2,20,0.1
2011,4,10,9,12,27,2.6,200,0.34
2011,4,10,10,12.9,29,5.8,230,1.32
2011,4,10,11,13,31,5.6,230,1.01
2011,4,10,12,13.9,35,7.1,230,2.07
2011,4,10,13,14.3,39,6.6,250,2.24
2011,4,10,14,13.8,45,7.1,230,2.25
2011,4,10,15,13.1,53,6.4,200,1.93
2011,4,10,16,12,59,6.4,230,1.28
2011,4,10,17,11.6,62,4,230,0.67
2011,4,10,18,11.3,65,3.3,290,0.39
2011,4,11,8,7.6,42,5.3,320,0.78
2011,4,11,9,8.7,32,4.6,320,1.57
2011,4,11,10,10.7,25,3.7,290,2.24
2011,4,11,11,12,18,3,320,2.78
2011,4,11,12,13,13,5.1,290,3.11
2011,4,11,13,13.6,12,6.1,290,3.27
2011,4,11,14,14.6,12,5.3,270,3.18
2011,4,11,15,14.6,14,6.2,290,2.82
2011,4,11,16,15.4,11,6,270,2.3
2011,4,11,17,14.7,12,5.5,270,1.63
2011,4,11,18,13.6,12,5.7,290,0.84
2011,4,12,8,6.4,70,2.4,230,0.74
2011,4,12,9,8.2,58,2.6,230,1.5
2011,4,12,10,9.6,48,4.4,250,2.1
2011,4,12,11,11.8,40,3.9,250,2.71
2011,4,12,12,13.6,38,4.1,230,3.03
2011,4,12,13,14.1,25,5.1,230,3.24
2011,4,12,14,15.2,17,4.3,270,3.13
